Root	Category	Name	TunerType	DiseqC	LNB-Selection	LNB	Frequency	Polarity	Symbolrate	FEC	APID	VPID	PMTPID	PCRPID	AC3	TelePID	SID	StreamID	Encrypted	NetworkID	SatModulation	SatModulationSystem	Group	Language	AudioChannel	EPGFlag	Volume	OrbitalPos	DiSEqCValue
Astra 19.2°E	ORF	ORF2 S	1	3	1	10600	12693	h	22000	3	501	500	1015	500	0	505	13007	1117	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 S (AC3)	1	3	1	10600	12693	h	22000	3	503	500	1015	500	1	505	13007	1117	153	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 St	1	3	1	10600	12693	h	22000	3	501	500	1018	500	0	505	13010	1117	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 St (AC3)	1	3	1	10600	12693	h	22000	3	503	500	1018	500	1	505	13010	1117	153	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 T	1	3	1	10600	12693	h	22000	3	501	500	1016	500	0	505	13008	1117	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 T (AC3)	1	3	1	10600	12693	h	22000	3	503	500	1016	500	1	505	13008	1117	153	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 V	1	3	1	10600	12693	h	22000	3	501	500	1017	500	0	505	13009	1117	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 V (AC3)	1	3	1	10600	12693	h	22000	3	503	500	1017	500	1	505	13009	1117	153	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 W	1	3	1	10600	12693	h	22000	3	501	500	1011	500	0	505	13003	1117	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ORF	ORF2 W (AC3)	1	3	1	10600	12693	h	22000	3	503	500	1011	500	1	505	13003	1117	153	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Playboy TV	PLAYBOY TV	1	3	0	9750	10877	v	22000	3	132	173	1027	173	0	0	30603	1060	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+ GOLF HD (spa)	1	3	0	9750	11259	v	22000	1	92	163	1027	163	17	0	30903	1004	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+ GOLF HD (qaa)	1	3	0	9750	11259	v	22000	1	93	163	1027	163	17	0	30903	1004	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+ GOLF HD (spa)	1	3	0	9750	11259	v	22000	1	92	163	1032	163	17	0	30908	1004	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+ GOLF HD (qaa)	1	3	0	9750	11259	v	22000	1	93	163	1032	163	17	0	30908	1004	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+ TOROS HD	1	3	0	9750	10818	v	22000	1	98	163	1027	163	17	0	29953	1056	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI 3 (spa)	1	3	0	9750	11098	v	22000	3	116	169	1045	169	0	0	30071	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI 3 (ch2)	1	3	0	9750	11098	v	22000	3	117	169	1045	169	0	0	30071	1042	153	1	1	0	0	ch2	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI 7 (dos)	1	3	0	9750	10788	v	22000	3	105	166	1039	166	0	0	30365	1054	25	1	1	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI 7 (spa)	1	3	0	9750	10788	v	22000	3	104	166	1039	166	0	0	30365	1054	153	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (AC3,spa)	1	3	0	9750	10730	v	22000	1	98	163	1027	163	17	0	30803	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (AC3,qaa)	1	3	0	9750	10730	v	22000	1	99	163	1027	163	17	0	30803	1050	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (2)	1	3	0	9750	10730	v	22000	1	100	163	1027	163	16	0	30803	1050	153	1	134	0	0		0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (3)	1	3	0	9750	10730	v	22000	1	101	163	1027	163	16	0	30803	1050	153	1	134	0	0		0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (AC3,spa)	1	3	0	9750	10730	v	22000	1	98	163	1034	163	17	0	30810	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (AC3,qaa)	1	3	0	9750	10730	v	22000	1	99	163	1034	163	17	0	30810	1050	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (2)	1	3	0	9750	10730	v	22000	1	100	163	1034	163	16	0	30810	1050	153	1	134	0	0		0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI HD (3)	1	3	0	9750	10730	v	22000	1	101	163	1034	163	16	0	30810	1050	153	1	134	0	0		0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI2HD (spa)	1	3	0	9750	10730	v	22000	1	116	166	1035	166	17	0	30811	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI2HD (dos)	1	3	0	9750	10730	v	22000	1	117	166	1035	166	17	0	30811	1050	153	1	134	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI2HD (spa)	1	3	0	9750	10730	v	22000	1	116	166	1036	166	17	0	30812	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI2HD (dos)	1	3	0	9750	10730	v	22000	1	117	166	1036	166	17	0	30812	1050	153	1	134	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI2HD (spa)	1	3	0	9750	10730	v	22000	1	116	166	1037	166	17	0	30813	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI2HD (dos)	1	3	0	9750	10730	v	22000	1	117	166	1037	166	17	0	30813	1050	153	1	134	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI3HD (spa)	1	3	0	9750	10730	v	22000	1	128	168	1039	168	17	0	30815	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI3HD (dos)	1	3	0	9750	10730	v	22000	1	129	168	1039	168	17	0	30815	1050	153	1	134	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI3HD (spa)	1	3	0	9750	10730	v	22000	1	128	168	1040	168	17	0	30816	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+L.MULTI3HD (dos)	1	3	0	9750	10730	v	22000	1	129	168	1040	168	17	0	30816	1050	153	1	134	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCAMPEON8 (spa)	1	3	0	9750	11098	v	22000	3	4071	4070	1043	4070	0	0	30069	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCAMPEON8 (dos)	1	3	0	9750	11098	v	22000	3	4072	4070	1043	4070	0	0	30069	1042	153	1	1	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCAMPEON9 (spa)	1	3	0	9750	11098	v	22000	3	4081	4080	1048	4080	0	0	30074	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCAMPEON9 (dos)	1	3	0	9750	11098	v	22000	3	4082	4080	1048	4080	0	0	30074	1042	153	1	1	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCampeones (spa)	1	3	0	9750	11098	v	22000	3	4091	4090	1049	4090	0	0	30075	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCampeones (ch2)	1	3	0	9750	11098	v	22000	3	4092	4090	1049	4090	0	0	30075	1042	153	1	1	0	0	ch2	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCampeones (spa)	1	3	0	9750	11098	v	22000	3	4091	4090	1056	4090	0	0	30076	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCampeones (ch2)	1	3	0	9750	11098	v	22000	3	4092	4090	1056	4090	0	0	30076	1042	153	1	1	0	0	ch2	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCampeones (spa)	1	3	0	9750	11098	v	22000	3	4091	4090	1051	4090	0	0	30077	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	C+LCampeones (ch2)	1	3	0	9750	11098	v	22000	3	4092	4090	1051	4090	0	0	30077	1042	153	1	1	0	0	ch2	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL DECASA (spa)	1	3	0	9750	10877	v	22000	3	96	164	1040	164	0	0	30613	1060	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL DECASA (dos)	1	3	0	9750	10877	v	22000	3	97	164	1040	164	0	0	30613	1060	153	1	1	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL PANDA (spa)	1	3	0	9750	11686	v	22000	3	124	171	1029	171	0	0	30207	1032	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL PANDA (dos)	1	3	0	9750	11686	v	22000	3	125	171	1029	171	0	0	30207	1032	153	1	1	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL+ 2 HD (spa)	1	3	0	9750	11259	v	22000	1	88	162	1026	162	17	0	30902	1004	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL+ 2 HD (qaa)	1	3	0	9750	11259	v	22000	1	89	162	1026	162	17	0	30902	1004	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL+ 2 HD (spa)	1	3	0	9750	11259	v	22000	1	88	162	1031	162	17	0	30907	1004	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	CANAL+ 2 HD (qaa)	1	3	0	9750	11259	v	22000	1	89	162	1031	162	17	0	30907	1004	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	FOX CRIME HD (spa)	1	3	0	9750	11259	v	22000	1	84	161	1025	161	17	35	30901	1004	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	FOX CRIME HD (qaa)	1	3	0	9750	11259	v	22000	1	85	161	1025	161	17	35	30901	1004	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	FOX CRIME HD (spa)	1	3	0	9750	11259	v	22000	1	84	161	1030	161	17	35	30906	1004	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	FOX CRIME HD (dos)	1	3	0	9750	11259	v	22000	1	85	161	1030	161	17	35	30906	1004	153	1	134	0	0	dos	0	0	0	192	0
Astra 19.2°E	PRISA TV	SOL MÚSICA	1	3	0	9750	10877	v	22000	3	116	169	1041	169	0	0	30615	1060	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	TAQ XXHARD	1	3	0	9750	11098	v	22000	3	84	161	1032	161	0	0	30058	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	TAQUILLA HD2 (spa)	1	3	0	9750	10730	v	22000	1	122	167	1038	167	17	0	30814	1050	25	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	TAQUILLA HD2 (qaa)	1	3	0	9750	10730	v	22000	1	123	167	1038	167	17	0	30814	1050	153	1	134	0	0	qaa	0	0	0	192	0
Astra 19.2°E	PRISA TV	TAQUILLA X	1	3	0	9750	11098	v	22000	3	92	163	1030	163	0	0	30056	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	TAQUILLA XX	1	3	0	9750	11098	v	22000	3	96	164	1031	164	0	0	30057	1042	25	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	PRISA TV	TVI INTER.	1	3	0	9750	11156	v	22000	3	96	164	1038	164	0	0	30514	1046	25	1	1	0	0	por	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	kabel eins classics	1	3	1	10600	12545	h	22000	3	1792	1791	102	1791	0	0	17506	1107	25	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	kabel eins HD	1	3	0	9750	11465	h	22000	1	771	767	98	767	17	34	61302	1017	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	kabel eins HD Austria	1	3	0	9750	11671	h	22000	1	771	767	98	767	17	34	5302	1031	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	ProSieben HD	1	3	0	9750	11465	h	22000	1	515	511	97	511	17	33	61301	1017	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	ProSieben HD Austria	1	3	0	9750	11671	h	22000	1	515	511	97	511	17	33	5301	1031	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	PULS 4 Austria	1	3	1	10600	12052	v	27500	2	1792	1791	102	1791	0	39	20007	1082	25	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	PULS 4 HD Austria	1	3	0	9750	11671	h	22000	1	1027	1023	99	1023	17	35	5303	1031	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	SAT.1 emotions	1	3	0	9750	11421	h	22000	3	512	511	97	511	0	0	4701	1015	25	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	SAT.1 emotions	1	3	1	10600	12545	h	22000	3	1536	1535	101	1535	0	0	17505	1107	25	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	SAT.1 HD	1	3	0	9750	11465	h	22000	1	259	255	96	255	17	32	61300	1017	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	SAT.1 HD Austria	1	3	0	9750	11671	h	22000	1	259	255	96	255	17	32	5300	1031	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	ProSiebenSat.1	SIXX HD	1	3	0	9750	11465	h	22000	1	1027	1023	99	1023	17	35	61303	1017	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	RTL	RTL Living	1	3	1	10600	12188	h	27500	2	303	301	58	301	0	0	12030	1089	25	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	13th Street (deu)	1	3	1	10600	12071	h	27500	2	768	767	98	767	0	32	42	1	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	13th Street (eng)	1	3	1	10600	12071	h	27500	2	769	767	98	767	0	32	42	1	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	13th Street HD (deu)	1	3	1	10600	11993	h	27500	8	771	767	98	767	17	32	127	13	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	13th Street HD (eng)	1	3	1	10600	11993	h	27500	8	772	767	98	767	17	32	127	13	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	AXN Action (deu)	1	3	0	9750	10921	h	22000	4	768	767	98	767	0	0	37	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	AXN Action (eng)	1	3	0	9750	10921	h	22000	4	769	767	98	767	0	0	37	15	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	AXN HD (deu)	1	3	0	9750	11332	h	22000	2	259	255	96	255	17	32	125	10	25	133	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	AXN HD (eng)	1	3	0	9750	11332	h	22000	2	260	255	96	255	17	32	125	10	153	133	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Biography Channel	1	3	0	9750	10921	h	22000	4	2048	2047	103	2047	0	0	57	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Blue Movie	1	3	1	10600	12032	h	27500	2	1280	1279	101	1279	0	32	513	4	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Boomerang (deu)	1	3	0	9750	10921	h	22000	4	1792	1791	102	1791	0	0	56	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Boomerang (eng)	1	3	0	9750	10921	h	22000	4	1793	1791	102	1791	0	0	56	15	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Cartoon Network (S) (deu)	1	3	0	9750	10921	h	22000	4	1280	1279	100	1279	0	0	39	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Cartoon Network (S) (eng)	1	3	0	9750	10921	h	22000	4	1281	1279	100	1279	0	0	39	15	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Discovery Channel	1	3	1	10600	12032	h	27500	2	3072	3071	107	3071	0	32	14	4	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Discovery HD	1	3	1	10600	11915	h	27500	8	1027	1023	99	1023	17	32	130	6	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Disney Channel	1	3	1	10600	11759	h	27500	2	2560	2559	98	2559	0	32	34	17	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Disney Channel HD	1	3	1	10600	12383	h	27500	8	1027	1023	99	1023	17	32	116	11	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Disney Cinemagic (deu)	1	3	1	10600	11720	h	27500	2	1280	1279	107	1279	0	32	25	3	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Disney Cinemagic (eng)	1	3	1	10600	11720	h	27500	2	1281	1279	107	1279	0	32	25	3	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Disney Cinemagic (AC3,deu)	1	3	1	10600	11720	h	27500	2	1283	1279	107	1279	1	32	25	3	153	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Disney Cinemagic HD (deu)	1	3	1	10600	11993	h	27500	8	259	255	96	255	17	32	111	13	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Disney Cinemagic HD (eng)	1	3	1	10600	11993	h	27500	8	260	255	96	255	17	32	111	13	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Disney Junior	1	3	1	10600	11759	h	27500	2	2048	2047	104	2047	0	32	26	17	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Disney XD	1	3	1	10600	11759	h	27500	2	1280	1279	103	1279	0	32	28	17	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	ESPN America	1	3	1	10600	12663	h	22000	3	1091	1090	1109	1090	0	0	13109	1115	25	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	ESPN America (S)	1	3	1	10600	12663	h	22000	3	1091	1090	1105	1090	0	0	13105	1115	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	SKY	Eurosport 2 Deutschland (deu)	1	3	0	9750	10921	h	22000	4	1536	1535	101	1535	0	37	55	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Eurosport 2 Deutschland (dut)	1	3	0	9750	10921	h	22000	4	1537	1535	101	1535	0	37	55	15	153	133	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	SKY	Eurosport HD	1	3	1	10600	12383	h	27500	8	515	511	97	511	17	32	132	11	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Fox HD (deu)	1	3	0	9750	11332	h	22000	2	1027	1023	99	1023	17	32	124	10	25	133	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Fox HD (eng)	1	3	0	9750	11332	h	22000	2	1028	1023	99	1023	17	32	124	10	153	133	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Fox Serie (deu)	1	3	1	10600	12071	h	27500	2	1280	1279	100	1279	0	32	16	1	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Fox Serie (eng)	1	3	1	10600	12071	h	27500	2	1281	1279	100	1279	0	32	16	1	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Goldstar TV	1	3	1	10600	11759	h	27500	2	768	767	97	767	0	32	518	17	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Heimatkanal	1	3	1	10600	11759	h	27500	2	1536	1535	102	1535	0	32	22	17	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	History (deu)	1	3	0	9750	10921	h	22000	4	2304	2303	104	2303	0	0	58	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	History (eng)	1	3	0	9750	10921	h	22000	4	2305	2303	104	2303	0	0	58	15	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	History HD (deu)	1	3	1	10600	12383	h	27500	8	771	767	98	767	17	32	113	11	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	History HD (eng)	1	3	1	10600	12383	h	27500	8	772	767	98	767	17	32	113	11	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Junior	1	3	1	10600	11759	h	27500	2	256	255	100	255	0	32	19	17	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Kinowelt TV	1	3	0	9750	10921	h	22000	4	256	255	96	255	0	0	33	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	MGM (deu)	1	3	1	10600	11720	h	27500	2	512	511	97	511	0	32	515	3	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	MGM (eng)	1	3	1	10600	11720	h	27500	2	513	511	97	511	0	32	515	3	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	MGM HD (deu)	1	3	1	10600	12305	h	27500	8	1283	1279	100	1279	17	32	115	12	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	MGM HD (eng)	1	3	1	10600	12305	h	27500	8	1284	1279	100	1279	17	32	115	12	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Motorvision TV	1	3	1	10600	12071	h	27500	2	1024	1023	102	1023	0	32	168	1	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Nat Geo Wild HD (deu)	1	3	1	10600	11915	h	27500	8	515	511	97	511	17	32	118	6	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Nat Geo Wild HD (eng)	1	3	1	10600	11915	h	27500	8	516	511	97	511	17	32	118	6	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	NatGeo HD (deu)	1	3	1	10600	11993	h	27500	8	515	511	97	511	17	32	112	13	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	NatGeo HD (eng)	1	3	1	10600	11993	h	27500	8	516	511	97	511	17	32	112	13	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	NatGeo Wild (deu)	1	3	1	10600	12032	h	27500	2	512	511	97	511	0	32	12	4	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	NatGeo Wild (eng)	1	3	1	10600	12032	h	27500	2	513	511	97	511	0	32	12	4	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	National Geographic (deu)	1	3	1	10600	12032	h	27500	2	3328	3327	109	3327	0	32	13	4	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	National Geographic (eng)	1	3	1	10600	12032	h	27500	2	3329	3327	109	3327	0	32	13	4	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Romance TV	1	3	0	9750	10921	h	22000	4	1024	1023	99	1023	0	0	38	15	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	RTL Crime	1	3	1	10600	12071	h	27500	2	1792	1791	109	1791	0	32	27	1	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	RTL Passion	1	3	1	10600	12071	h	27500	2	256	255	99	255	0	32	29	1	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Action (deu)	1	3	1	10600	11798	h	27500	2	768	767	102	767	0	32	9	2	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Action (eng)	1	3	1	10600	11798	h	27500	2	769	767	102	767	0	32	9	2	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Sky Action (AC3,deu)	1	3	1	10600	11798	h	27500	2	771	767	102	767	1	32	9	2	153	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Action HD (deu)	1	3	0	9750	11332	h	22000	2	515	511	97	511	17	32	106	10	25	133	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Action HD (eng)	1	3	0	9750	11332	h	22000	2	516	511	97	511	17	32	106	10	153	133	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Sky Atlantic HD (deu)	1	3	1	10600	11993	h	27500	8	1283	1279	100	1279	17	32	110	13	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Atlantic HD (eng)	1	3	1	10600	11993	h	27500	8	1284	1279	100	1279	17	32	110	13	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Sky Bundesliga 1 (deu)	1	3	1	10600	12032	h	27500	2	768	767	102	767	0	32	223	4	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Bundesliga 1 (eng)	1	3	1	10600	12032	h	27500	2	769	767	102	767	0	32	223	4	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Sky Bundesliga HD 1 (deu)	1	3	1	10600	12305	h	27500	8	258	255	96	255	17	32	105	12	25	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Bundesliga HD 1 (deu)	1	3	1	10600	12305	h	27500	8	259	255	96	255	17	32	105	12	153	133	5	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Bundesliga HD 1 (eng)	1	3	1	10600	12305	h	27500	8	260	255	96	255	17	32	105	12	153	133	5	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Sky Cinema (deu)	1	3	1	10600	11798	h	27500	2	512	511	101	511	0	32	10	2	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Cinema (eng)	1	3	1	10600	11798	h	27500	2	513	511	101	511	0	32	10	2	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Sky Cinema (AC3,deu)	1	3	1	10600	11798	h	27500	2	515	511	101	511	1	32	10	2	153	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Cinema +1 (deu)	1	3	1	10600	11798	h	27500	2	1792	1791	103	1791	0	32	11	2	25	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	SKY	Sky Cinema +1 (eng)	1	3	1	10600	11798	h	27500	2	1793	1791	103	1791	0	32	11	2	153	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	SKY	Sky Cinema +1 (AC3,deu)	1	3	1	10600	11798	h	27500	2	1795	1791	103	1791	1	32	11	2	153	133	1	0	0	deu	0	0	0	192	0
